0.0011764823  0.99937366 0.99924185
0.0014420197  0.99934512 0.99924444
0.0017013938  0.99954167 0.99924752
0.0031835645  0.99944197 0.99927720
0.0034867783  0.99925090 0.99928641
0.0037436259  0.99892625 0.99929533
0.0040138484  0.99932208 0.99930605
0.0051440558  0.99941407 0.99939447
0.0057919594  0.99952203 0.99946198
0.0060468209  0.99919271 0.99948895
0.0063339965  0.99940750 0.99951813
0.0074968045  0.99973324 0.99963727
0.0078286533  0.99941725 0.99966886
0.0083535810  0.99953699 0.99971993
0.0101389948  1.00031632 0.99987880
0.0103958228  0.99963588 0.99990031
0.0106660909  1.00000275 0.99991929
0.0117964155  0.99995758 0.99998461
