    0.428008753504918016E+00    0.178681345032113553E+00    0.996738881093261497E+01   -0.482372063639691095E+00    0.748165421240367436E+02    0.480818900530550708E+00   -0.410305720714461302E+02
    0.466604283850945989E+00    0.126593395444638046E+00    0.914024840319420662E+01   -0.877607332825869335E-02    0.757620616439603936E+02    0.257878166941901688E+00   -0.410265401629329958E+02
    0.429136233177054793E+00    0.204338008033550678E+00    0.101663012387950218E+02   -0.167359956176112767E+00    0.757376387271419276E+02    0.331933305980787796E+00   -0.410218871031419354E+02
    0.431776954045282879E+00    0.189426107568968605E+00    0.957147860600495903E+01   -0.576345272877812675E+00    0.750931244461976775E+02    0.613279090883932398E+00   -0.410210686265119193E+02
    0.353564756865362373E+00    0.337731451194380528E+00    0.915134221660375502E+01   -0.733159465758296935E+00    0.752774308955068534E+02    0.600083804203395688E+00   -0.410093430496235030E+02
    0.479230353032953638E+00    0.100045150799856611E+00    0.826320379864838017E+01   -0.700986355146948625E-02    0.750759467621040955E+02    0.217989348716607440E+00   -0.410080635988597635E+02
    0.397916098941243301E+00    0.258931931595805243E+00    0.957120829827874431E+01   -0.500165094992797599E+00    0.756747118599783590E+02    0.445978325544785503E+00   -0.410020586888031602E+02
    0.395283895064407531E+00    0.250918926908693385E+00    0.997063947546065421E+01   -0.773560724835350211E+00    0.754643786803224401E+02    0.641730786518008189E+00   -0.409973089171939904E+02
    0.444634463874011454E+00    0.135459125410286346E+00    0.908957250269025963E+01   -0.139650998987931985E+00    0.756391644905113907E+02    0.204347564072519666E+00   -0.409582490999696489E+02
    0.357486065768804262E+00    0.349938808616133745E+00    0.888576068644353612E+01   -0.403266988763874679E+00    0.758752085424920892E+02    0.348907098101666979E+00   -0.409530695823123096E+02
    0.389364930685287380E+00    0.317042888889307484E+00    0.860648426526936383E+01   -0.402626928961341779E+00    0.751558531273696673E+02    0.357149045454885017E+00   -0.409475385092288775E+02
    0.309966152604272127E+00    0.242422432237111407E+00    0.781091470595758963E+01   -0.367379349956710843E+00    0.755137019595769061E+02    0.170586365927630185E+00   -0.409468010588782221E+02
    0.453746955865456492E+00    0.154056392657176633E+00    0.909048635380776560E+01   -0.340118596862333256E-01    0.755380297704266042E+02    0.886525629755014338E-01   -0.409385302091438277E+02
    0.379576661655470549E+00    0.299863321062331323E+00    0.925353935229663449E+01   -0.596777904037121054E+00    0.753367384079375455E+02    0.498959711087165358E+00   -0.409063202001359656E+02
    0.357248268521041190E+00    0.282408329778599310E+00    0.803190564342288305E+01   -0.260298577642805729E+00    0.756224960145448506E+02    0.182580881129474432E+00   -0.408994763321118597E+02
    0.388806132300273388E+00    0.285978283714857340E+00    0.948958569165454335E+01   -0.165076097095266938E+00    0.753885637302240639E+02    0.217154771249688461E+00   -0.408921819502515120E+02
    0.406301112915720852E+00    0.213185101409183508E+00    0.916127950342877995E+01   -0.569111532171442391E-01    0.750918825606946712E+02    0.274639867320760483E-01   -0.408481615745144353E+02
    0.416460859145705964E+00    0.270966370613130558E+00    0.861575834842536104E+01   -0.343356811018115771E+00    0.758060998926501384E+02    0.350866352392436742E+00   -0.408241093752409796E+02
    0.352019850712145144E+00    0.342681388055641190E+00    0.100371937429703024E+02   -0.221218702805555889E+00    0.753431544351648057E+02    0.245781194609788423E+00   -0.408147008905399744E+02
    0.350523574743211219E+00    0.328507318116509184E+00    0.100057042017408779E+02   -0.524998834643558787E+00    0.753786884372849215E+02    0.399165205388814726E+00   -0.408063550902352432E+02
    0.454695720865969821E+00    0.116840776326263857E+00    0.998894543293362247E+01   -0.848108273871424068E-01    0.753214230376674863E+02    0.362499949647325403E+00   -0.408005625150920110E+02
    0.422212022700252432E+00    0.204795246650523038E+00    0.990867911348642139E+01   -0.128131787627490112E+00    0.758894434413314514E+02    0.280909158882272747E+00   -0.407764618741359968E+02
    0.379483548295118878E+00    0.309770692834046846E+00    0.926679351859505118E+01   -0.396079994602482000E+00    0.756966429582773230E+02    0.215264512423551047E+00   -0.407763319901362919E+02
    0.459643915261854885E+00    0.112263835136908727E+00    0.986041113886459542E+01   -0.174085988055052709E+00    0.754915829905142033E+02    0.463538514075932329E+00   -0.407353295687068027E+02
    0.353747434965958008E+00    0.323887221798242586E+00    0.951921644953098678E+01   -0.730897963526496941E+00    0.750403790636244423E+02    0.546880582955533323E+00   -0.407243820943533379E+02
    0.434701395593856399E+00    0.192398839975661651E+00    0.100605971880837757E+02   -0.110506625316652674E+00    0.751974393363582294E+02    0.289936223706417640E+00   -0.407043236409033895E+02
    0.407704371081490324E+00    0.270507261067342686E+00    0.883038961072003659E+01   -0.181861965856651153E+00    0.755198328624829855E+02    0.223475699686675994E+00   -0.407020557519817530E+02
    0.415993559321383155E+00    0.212808755236013003E+00    0.829777403143487291E+01   -0.182446508953408859E+00    0.755374615315062385E+02    0.105433597192000975E+00   -0.406999305140685408E+02
    0.412752963569772813E+00    0.212470722440568249E+00    0.100812124303270672E+02   -0.119426528433314250E+00    0.752217593122960011E+02    0.109439495648572152E+00   -0.406989901122839157E+02
    0.362573567116248829E+00    0.320826422008491263E+00    0.934705194488765656E+01   -0.368320178700133560E+00    0.757171737645397371E+02    0.234086334085239905E+00   -0.406906868501040293E+02
    0.453449007115718727E+00    0.143008370252443395E+00    0.920739381011108016E+01   -0.141853044966233632E+00    0.751341020836008795E+02    0.200069338899311139E+00   -0.406892770939113007E+02
    0.403419389006084872E+00    0.280118691762190120E+00    0.940455976337959854E+01   -0.459031735370754479E+00    0.756307830346639349E+02    0.480602512410589544E+00   -0.406855305745406071E+02
    0.452551004266519286E+00    0.150135143499169010E+00    0.893949078976991984E+01   -0.127553807728729929E+00    0.754289520463667600E+02    0.347346458950980652E+00   -0.406803524305259714E+02
    0.431704369216185269E+00    0.150304332643690114E+00    0.966452671608558767E+01   -0.101351333150425216E+00    0.748921744185338980E+02    0.234442443857307670E+00   -0.406781108268622660E+02
    0.431098338644607115E+00    0.190242078884015731E+00    0.986635852648525713E+01   -0.406324074650831868E+00    0.752666327053358231E+02    0.455630903047729241E+00   -0.406760624075213144E+02
    0.462688899714449930E+00    0.102257993334628927E+00    0.925942928767430473E+01   -0.232672707681014224E-01    0.749572020889394537E+02    0.251936829078980185E+00   -0.406676404258516158E+02
    0.341837060965887951E+00    0.330814918169328454E+00    0.975524261400835613E+01   -0.318282951061039654E+00    0.749068647207348874E+02    0.106649116912274716E+00   -0.406512119220051460E+02
    0.405765233729404817E+00    0.238453568219339385E+00    0.935557820541871621E+01   -0.432361441777225686E+00    0.753167784183995082E+02    0.296626072331382551E+00   -0.406388967648922801E+02
    0.431873634081675117E+00    0.190587393342383116E+00    0.883200623611015345E+01   -0.109788908419997888E+00    0.754260434110668712E+02    0.103496149883066352E+00   -0.406160369262224421E+02
    0.357247089116086491E+00    0.316798033753881603E+00    0.102177756590370095E+02   -0.586229991708818954E+00    0.755927995478381547E+02    0.568597332539712674E+00   -0.405916718966006442E+02
    0.362210380259509857E+00    0.358907376041670945E+00    0.831276239219323543E+01   -0.302891790465116273E+00    0.757684982747134654E+02    0.251420431673869238E+00   -0.405804546596076960E+02
    0.440456554934898936E+00    0.203970729003268403E+00    0.827516008120608504E+01   -0.376607612364072253E+00    0.754714907438121685E+02    0.450033984783559937E+00   -0.405792883670496352E+02
    0.388829833997379082E+00    0.297336405744810295E+00    0.934179936220494689E+01   -0.402621224068488548E+00    0.756478303165272621E+02    0.238571605259381370E+00   -0.405649775411528921E+02
    0.444251804133430184E+00    0.144426460079625257E+00    0.942428779075520140E+01   -0.171377592299347015E+00    0.747755734037418591E+02    0.271504893947836390E+00   -0.405621877757492513E+02
    0.448702246636698998E+00    0.194994748222777126E+00    0.896186913178311073E+01   -0.320668130251453576E-01    0.756569868492537694E+02    0.131717671243111956E+00   -0.405430555850537218E+02
    0.369165433572677171E+00    0.337154026706715237E+00    0.829043006411948014E+01   -0.282884604880218937E+00    0.756727954135135121E+02    0.287403393335036395E+00   -0.405257843422924680E+02
    0.420546790934079373E+00    0.218482315957983453E+00    0.848028394456988366E+01   -0.963691889573481397E-01    0.752126029745626852E+02    0.969607996765767394E-01   -0.404782812243998507E+02
    0.447935413504872870E+00    0.157367129451678633E+00    0.907638758531236434E+01   -0.430720781484807969E+00    0.752237271309038533E+02    0.449062536501353582E+00   -0.404653749065308759E+02
    0.334656440090774554E+00    0.333359699746861915E+00    0.102188125323185304E+02   -0.172168705984807602E+00    0.752797956212997263E+02    0.994816449239040862E-01   -0.404642986849616761E+02
    0.411948081354859996E+00    0.218606278404685495E+00    0.950272186992732770E+01   -0.767285684146830071E-01    0.748092157122006824E+02    0.104354349099247359E+00   -0.404495320059070451E+02
    0.369319829657486998E+00    0.309590831250032450E+00    0.933968845562555217E+01   -0.695170245571027579E+00    0.755658229388947547E+02    0.559472697432046751E+00   -0.404300828214419141E+02
    0.409650933628469160E+00    0.259346470653920025E+00    0.964444208270197478E+01   -0.428886084340192930E+00    0.750574596180614719E+02    0.293817451503172067E+00   -0.404298484741405275E+02
    0.356617196257659641E+00    0.351618343086889551E+00    0.854731774134813804E+01   -0.180531878404936563E+00    0.753788418747338369E+02    0.101435693680709024E+00   -0.404106131595673332E+02
    0.364308996859291745E+00    0.322236983473017657E+00    0.933930780361296442E+01   -0.295062502429307649E+00    0.755459632554530600E+02    0.101838689295277465E+00   -0.403998901333804810E+02
    0.385398201958922104E+00    0.307567727726089701E+00    0.823252822857273259E+01   -0.333253793171048418E+00    0.751747541869307554E+02    0.235638178584426317E+00   -0.403948487578562521E+02
    0.415274642271796890E+00    0.207205641483883984E+00    0.100926380394543536E+02   -0.682386389733773413E+00    0.754017780144061902E+02    0.674953236629817765E+00   -0.403905541182995833E+02
    0.404142265636346809E+00    0.229851847919469165E+00    0.984087683489595832E+01   -0.131923429660211866E+00    0.754871815293500816E+02    0.256061493705405874E+00   -0.403757161784687355E+02
    0.361161363144777536E+00    0.298609930530592260E+00    0.986533671350668229E+01   -0.375927684241466942E+00    0.752955102376316461E+02    0.258922389035466161E+00   -0.403544692660492146E+02
    0.428034594053585626E+00    0.215972811535673603E+00    0.883937872540003156E+01   -0.517628439512748617E+00    0.754044518568870359E+02    0.521750373485811436E+00   -0.403368369585934374E+02
    0.458669348602941174E+00    0.100783243983943643E+00    0.956565017715116994E+01   -0.193207285525379913E+00    0.750511798001345625E+02    0.319047354293182539E+00   -0.403308624315281747E+02
    0.352121328077664109E+00    0.303486835659884491E+00    0.102070654446555267E+02   -0.290396430257661375E+00    0.748938358838535407E+02    0.184468464838985602E+00   -0.402853810356419046E+02
    0.346950172432340775E+00    0.343655296198312366E+00    0.821547484218382351E+01   -0.301654234776996599E+00    0.757053080148076276E+02    0.182007344462629700E+00   -0.402754000807921386E+02
    0.347109871549768689E+00    0.334494895266172543E+00    0.101827232149669129E+02   -0.610820500768535446E+00    0.753923489003487504E+02    0.579211027662632993E+00   -0.402677447358170539E+02
    0.407535059761722329E+00    0.239781176755657799E+00    0.870000341105497910E+01   -0.282814852875924672E+00    0.752781950233104311E+02    0.177017013657566447E+00   -0.402595435862169211E+02
    0.355827616417580150E+00    0.354379221794363874E+00    0.922946663164261416E+01   -0.244453062361425388E+00    0.754716504667341468E+02    0.232929852357970313E+00   -0.402543715450764807E+02
    0.435773758605736083E+00    0.169339183247752406E+00    0.100447025914139942E+02   -0.168493229279400580E+00    0.753723734122022648E+02    0.254749317415259580E+00   -0.402034116994031194E+02
    0.424501578860789375E+00    0.200085801464192470E+00    0.102062286022087001E+02   -0.500546523708558233E-01    0.759451409047236439E+02    0.638190810766127714E-01   -0.402027383508002458E+02
    0.414530864782921338E+00    0.174993564972849514E+00    0.940552821714404175E+01   -0.119888113515624450E+00    0.753825644463934594E+02    0.134824618536970309E+00   -0.401816365505422723E+02
    0.444715731228693012E+00    0.127887643565317288E+00    0.953505188580551533E+01   -0.209014390230808811E+00    0.753657639872896397E+02    0.395754537362086933E+00   -0.401799403474377357E+02
    0.458660228075128185E+00    0.157335653956251598E+00    0.923845685081330359E+01   -0.330219732576059410E+00    0.754082121964153487E+02    0.480188080207274604E+00   -0.401792588894223286E+02
    0.432352246946355823E+00    0.149279420374295368E+00    0.984899138374554184E+01   -0.353761158739223980E+00    0.754327938571671410E+02    0.427432290751354804E+00   -0.401701338035438056E+02
    0.339647540939711223E+00    0.313790983920771593E+00    0.100536665823752713E+02   -0.333094687159197989E+00    0.749835382968272626E+02    0.857359564580068151E-01   -0.401685151465426955E+02
    0.408506327301033367E+00    0.232379125056263902E+00    0.100765445666316005E+02   -0.482556447494145946E+00    0.749190607811231502E+02    0.447307071969403836E+00   -0.401639945006192320E+02
    0.362560043521230224E+00    0.327946721330784008E+00    0.897916221702964279E+01   -0.581692589238177238E+00    0.752046017360159738E+02    0.427066539525631950E+00   -0.401424529889536075E+02
    0.439175157878969324E+00    0.146383301402458033E+00    0.957491286473792513E+01   -0.530309506272534925E-01    0.756672256491779223E+02    0.842889472578456228E-01   -0.401355674510826574E+02
    0.405881782393016088E+00    0.201843179392581062E+00    0.986763394999992904E+01   -0.111943396366346093E+00    0.751647053126076230E+02    0.156851968271873449E-01   -0.401229244218237966E+02
    0.386084205970201710E+00    0.310832227829665353E+00    0.945616263766740417E+01   -0.302273376001966909E+00    0.751468443823577843E+02    0.315193147838575050E+00   -0.401198793721447799E+02
    0.418936641091921302E+00    0.247677724477910199E+00    0.827062232337543968E+01   -0.381472388054802991E+00    0.753111264922578698E+02    0.426500312729055919E+00   -0.401139610665889137E+02
