HD_126614_A_b	122.58377392788992	13.844822572059856	6.903971024676647	9.995768202375936	13.412900611369175	17.425637922972072	24.091142688397952	1.10978	0.0394463	0.0394463	3.221131448980028	6.772629740744591	12.256725295559036	20.847677762962416	39.79241559263492	8.81	46.62218454068722	69.09010121927992	145.26624626167208	262.8947016599486	447.1621818743527	853.5081739447031	21.878167633380635	0.8216629419037282	0.8321632908570287	0.1659	0
HD_83443_b	125.80929471728433	5.663015290750225	7.218837735868147	10.273382452503249	13.615417096150731	17.640483833333818	24.432380117297551	0.942509	0.0335417	0.0335417	4.913263729523984	9.926011723930065	17.531344572256664	29.56038786233143	56.916546387612954	8.23	43.80649379198664	112.15834238764731	226.5876783260338	400.19967485879016	674.7946549362689	1299.271899227518	2.381471789621363	0.0937406805202099	0.09537504190303281	10.9352	0
HD_6434_b	126.23516897659938	5.884819503866626	7.1769601370292335	10.316654623081819	13.624109151533876	17.597099394231897	24.239784403092806	0.80278	0.0417631	0.0417631	6.616732653980103	13.76439919391968	24.22156134968504	40.8372635489418	77.79908322370856	7.72	43.25460578897517	152.97174793965155	318.2181167266118	559.9764674276303	944.1136453346314	1798.6311932482847	4.239600058346793	0.2464226484837626	0.24307732850978248	2.8868	0
M_67_YBP_1514_b	126.30604208094806	27.29695093903786	6.680230042282104	9.90816861220806	13.363511034027794	17.081921708938271	23.087494268935121	0.86358	0.0305403	0.0305403	5.018154695474813	11.004360500223525	20.102377924046344	33.12148939347578	60.43140666781371	14.77	1.9982560682696545e12	2.5112670869155285e-9	5.506982150567172e-9	1.00599609045369e-8	1.6575197703343695e-8	3.024207338959463e-8	2.869530648067937	0.10556684266370153	0.10618340752943167	6.5138	0
HIP_57274_c	130.33532108064676	6.423582223561313	7.42130797591973	10.566099482967772	13.728206476890621	17.509782300874672	24.101219762040696	0.68	0.03	0.03	9.920363134340525	20.12922207445996	34.2223552845083	56.250931584176456	106.34162034036929	8.96	38.84590700517882	255.37730739606548	518.1812866868161	880.9771201878716	1448.052984750163	2737.524453379146	4.147381334357369	0.2136570924601644	0.21875705681341184	1.7735	0
BD_-10_3166_b	136.63031470322386	5.532678698403133	7.914366233490682	11.02550960175502	13.903120058366085	17.361924783240532	23.307117365547494	0.745254	0.0293836	0.0293836	9.37640008423503	18.242371878641187	29.255326852900986	46.01987390883545	82.88007246798591	10.08	61.608649395344294	152.19291732994225	296.10082444072776	474.85746141209484	746.9709912568401	1345.2668299241939	2.0248036774361995	0.08729240097254776	0.08716438317964226	7.8351	0
HD_102195_b	143.9070438385056	6.6242834136788185	8.501931016179602	11.343871460240097	13.977052826664676	17.156951527442015	22.293281306397283	0.937994	0.0316478	0.0316478	6.813789132950775	12.221062949423882	18.671516919673884	28.254956971698963	47.772591022296204	8.07	41.65628707531624	163.5716865651317	293.37859438426926	448.2280642515026	678.2879357589616	1146.8278710467268	2.755163390266893	0.10624172730543702	0.109546311170436	9.0721	0
HD_75289_b	146.20835392186402	6.8376019232700616	8.705403645771456	11.420317962279787	13.992359563485617	17.071562763034152	22.017204858066535	1.23372	0.0412036	0.0412036	4.140371488611065	7.164927977530339	10.807915633774094	16.1888267408893	26.88497998981355	6.35	42.12392466612437	98.29025954793596	170.0916530052648	256.574279805075	384.3143028386477	638.2354019219434	3.1106785006805784	0.11295839343267389	0.11343089472779244	12.2314	0
51_Peg_b	146.55890564427037	5.209077824645978	8.718199849982009	11.44874866047395	14.011459900628794	17.060949679896453	21.946546678960313	1.02451	0.0355286	0.0355286	6.004457855101887	10.429286449639347	15.715439102317541	23.438428996236702	39.00581120351207	5.45	41.90211894648421	143.29723665694692	248.89639741033704	375.0511787336746	559.361425759193	930.8792057348891	2.851595099197505	0.10782962026153875	0.11050073555196382	9.2251	0
HD_45652_b	148.88055599076026	13.341146806266948	8.60481574085997	11.411382478947074	13.984742238482141	17.040767196794885	21.759028223753372	1.13465	0.0578184	0.0578184	4.751068074566795	8.379323370255431	12.773229151085552	19.24065676519522	31.715646140346742	8.1	41.944414531321875	113.2705779220961	199.77209036970095	304.5275346863449	458.71797187268663	756.1351492142813	7.884686013909214	0.45335529594913027	0.4635512064081606	1.6756	0
HD_2638_b	151.7018140504168	5.136266038967561	9.139656791527594	11.594889867790252	14.037445842109429	16.934302115314978	21.15279224985753	1.1428	0.0447413	0.0447413	5.289450402826719	8.577276568971294	12.662695003472528	18.643861091934117	29.226249156472143	9.44	48.08959304896325	109.99158170128771	178.36034836556408	263.31466333224705	387.69014062879563	607.7458199056692	3.080498769100107	0.1378065163241753	0.13748780177740905	12.169	0
HD_164509_b	152.65780641759565	30.0734922014663	7.9512617806883235	11.125735707779597	13.840575073691271	16.931974975442927	21.64162334040607	1.05601	0.0363237	0.0363237	4.731608333649371	9.284915394561558	14.411186716627665	21.71438979867207	35.724984978103095	8.24	44.357590394178814	106.66964304423341	209.31965221853093	324.8865997581079	489.5304187109703	805.3860604382919	12.064275161249178	0.438406053102117	0.43914831023120726	0.5073	0
HD_31253_b	159.36183001908202	29.05495352515818	8.445427105009387	11.340357305774175	13.913275391037503	16.874967831405019	21.33863659261748	1.64612	0.0576142	0.0576142	2.195635915426796	3.961433933282209	5.998372395308833	8.886370088514893	14.256555977068865	7.133	42.572724293877926	51.5737705736284	93.05098508464195	140.89707658599184	208.7338838635886	334.87535067421084	21.819513331689134	0.8485484135411774	0.8420545026090558	N/A	3
HD_99109_b	160.2424998493522	25.64014116199658	8.640712533040055	11.423679721143554	13.933266612343933	16.876988291126786	21.187829396427798	0.973205	0.0343457	0.0343457	6.552361560238891	11.49521735673444	17.21809031636306	25.40165766603514	40.17622803519394	9.1	45.853238735813385	142.89855506152526	250.69586519209543	375.50434366406006	553.9773932303573	876.1917182485639	13.265985601201377	0.49867326853613214	0.4973330710082422	0.375	0
HD_114613_b	160.82760023099328	13.360184021291555	9.39280736109085	11.652452447280039	14.011208121899884	16.844084277259888	20.701595371596049	1.91632	0.061385	0.061385	1.9942067675343882	3.0903001033998003	4.487072418740825	6.525790574948384	9.924811439088687	4.85	41.83304137414959	47.670613993815266	73.8722311811024	107.26144385747617	155.99608253635	237.2481443632652	48.854758394253174	1.814736943235765	1.8448420257980445	0.1385	0
HD_187123_b	162.10426955910413	5.503217098523652	9.678683300258799	11.72929504465413	14.035612100192718	16.78668018801519	20.373067224704126	1.14277	0.0386933	0.0386933	5.934535139636652	8.803620804666952	12.680160766231108	18.247637276125637	27.014142110692216	7.83	43.43788658789068	136.62117579382976	202.67148096291515	291.91477215574287	420.08575254240367	621.902772733493	2.8901175762473525	0.10450756120347338	0.10506173903845406	12.6527	0
HD_208487_b	162.78566837400822	30.95813473937933	8.442145041937977	11.360495899788432	13.906702019760962	16.841905076596003	21.098774802252301	1.20627	0.0404418	0.0404418	4.090383042297214	7.412340412652803	11.145313430012902	16.496388112073962	25.978217143942757	7.47	42.911383261598	95.32163103112444	172.73599332525387	259.7285984016973	384.4291854100357	605.3922099311823	10.649565996258119	0.3758177765692885	0.3797157021099	1.3924	0
HD_175541_b	167.68957868835997	27.81994995480566	8.944749756709525	11.517340453712414	13.941822488989287	16.804289664515153	20.83241205851884	3.07498	0.0986723	0.0986723	0.7059273291670024	1.1696159390074787	1.7229678147456347	2.5215112512369893	3.8976224133588744	8.03	39.73145513834908	17.767467280241558	29.43803429637183	43.36533380783767	63.46385357538061	98.09916097426954	34.4659515123343	1.3343534301922872	1.3711249930286726	1.637	0
HIP_57274_d	167.98927975293762	9.34552458571859	9.707647192275745	11.762456534008216	14.03760616526479	16.748263593938521	20.245795669261991	0.68	0.03	0.03	16.85904214916073	24.878779081834104	35.81549328422574	51.68693470944849	76.3557625938974	8.96	38.84590700517882	433.9979021963146	640.4478875603893	921.9888540496925	1330.5632097239418	1965.606378651884	10.235567448408393	0.5264005694555287	0.540094383834294	0.3266	0
HD_181433_d	170.1850747213016	16.15868641156975	9.600267566507979	11.706942932364616	14.021964808195044	16.762383466437665	20.307942751244969	1.00831	0.0697642	0.0697642	7.262883747403726	11.084023937799234	16.3001407884334	23.926035521331915	36.14937108628653	8.38	39.14336326926322	185.54572578352779	283.1648333729874	416.4215700195813	611.2411791686665	923.5121376162462	27.271250723486357	2.082385113190714	2.111321094406936	0.1529	0
Pr_201_b	171.67023174651	13.398226669679621	9.689237012509494	11.727011404313673	14.006235902532703	16.688297310477655	20.22973966787319	1.12943	0.041764	0.041764	6.086372068539343	8.98449053403241	12.920883217173998	18.505357078428418	27.34464579829434	10.33	70.51156522356088	86.3173587090594	127.41867955344034	183.24487871184837	262.4442815835408	387.8036987492279	3.0220762725674746	0.12061101014676545	0.12095434109639758	9.2592	0
mu_Ara_e	172.67675695490607	9.484124409962838	9.79030400125381	11.760972128950188	14.037251011237525	16.720452339397418	20.085672181760003	1.25035	0.0417071	0.0417071	5.07820273568461	7.380631566515903	10.576689383897126	15.129523971084524	21.935206641472774	5.12	41.859172960993064	121.31636572028764	176.32053011161082	252.67315705814661	361.4386740316905	524.0238898631213	14.15661540933384	0.5587333521074722	0.574951379489983	0.6133	0
47_UMa_c	173.45604328613035	22.586654504368784	9.461655867618614	11.676023910406757	13.998705799529424	16.758503679984028	20.387869449778947	1.11869	0.0380319	0.0380319	5.936950401181866	9.086909831194449	13.149919148486502	18.9822964037972	28.28072539556619	5.03	41.84968364600899	141.86368650717495	217.13210326886247	314.21788656078763	453.58279322638214	675.7691559817368	25.807156676231873	0.9214960264234477	0.937254061978976	0.1337	0
HD_207832_b	179.30450456964948	20.797982615245555	9.650253637476162	11.706414386166699	13.982006566083108	16.701850789657094	20.178767402837504	0.901	0.056	0.056	9.258848909099163	13.913247091788225	20.283952933802105	29.571014299887505	44.07767955234	8.79	46.514354500038976	199.05358267610495	299.11727769492245	436.0794243373862	635.7395392827117	947.6145595507095	8.540824693279413	0.6434604612591333	0.6689710200947427	0.8198	0
HIP_14810_d	184.52432459576175	11.565410053228883	9.85715229128511	11.770209524690358	13.980953683345529	16.636068713359315	19.894103967009684	1.31998	0.0437521	0.0437521	4.620015194443424	6.632361241080562	9.420467239184802	13.41918521787432	19.307772370534725	8.52	45.11022476892202	102.41614219635434	147.0256748897829	208.83219463971466	297.4754678482395	428.0132158382972	23.11635796520751	0.8529894006520244	0.8631724604079949	0.2846	0
HD_44219_b	187.27820553379533	33.0166964949282	9.480502861751992	11.658122217087129	13.957829479526978	16.684967452902566	20.204123652894584	1.36324	0.043972	0.043972	4.030226703791155	6.109832290162811	8.805276774333397	12.676703319781113	18.67176597735808	7.69	43.208335926306674	93.27428648640502	141.4040175160493	203.78652835302665	293.3855944233	432.13342002347486	23.448033100118135	0.8678974848391157	0.8868375442911685	1.1275	0
HD_43197_b	189.6945652304911	44.70503801345787	8.903232639021345	11.471891694260096	13.869806327276151	16.663400364256422	20.335636505096708	1.19673	0.0416318	0.0416318	4.615264403164452	7.661476634920448	11.297122274688014	16.395226767102976	24.594308069044704	8.95	47.453845542973546	97.25796403549492	161.45112260675103	238.06547489301994	345.4983801524723	518.2785038311055	26.17913386235563	1.0514064416244722	1.0540394615101505	0.4184	0
HD_11964_b	193.26618830973186	10.357643366475846	9.904848047177628	11.771936514246789	13.989839129983569	16.597211842368843	19.709215981411042	1.76025	0.0566517	0.0566517	2.630357802778371	3.735168732402342	5.3009570890097955	7.5211486330683	10.684010427186099	6.42	40.87438676766429	64.35222668243786	91.38164576348416	129.68896925943312	184.00639686216107	261.3864395792774	37.61474847557398	1.2822067139989528	1.2736781332948297	0.266	0
GJ_876_c	194.55715938535704	6.567521366877573	9.885942168520156	11.783907220884007	13.991157996224421	16.582715081954	19.774547340066107	0.35	0.037	0.041	58.72753303365356	88.53454750720957	132.92870061206105	200.5939971641345	306.78315422123643	10.16	51.26590609270514	1145.5475482566408	1726.9673795896792	2592.9259959179008	3912.814820855725	5984.155506126712	2.680378424724821	0.32885533421305313	0.34711970287535987	N/A	1
HD_27894_b	196.3868296173546	6.761357718188209	9.876098539941037	11.773455112269501	13.971575576078747	16.573864745061147	19.682764598002603	1.20255	0.0458838	0.0458838	5.583826165705904	7.984799814668679	11.327571600507923	16.0822765021845	22.948784079484987	9.36	43.89293486429125	127.21469145250943	181.91537748287254	258.0727772141612	366.3978394679666	522.8354893660754	6.0443973794371555	0.26027622092916936	0.2660051115104931	4.7446	0
HD_330075_b	198.22984814703221	6.733707672993873	9.866874597152634	11.7547008874154	13.963077685994471	16.574733468542409	19.68178038028406	1.20726	0.0459554	0.0459554	5.524968641280684	7.903554162822265	11.240130323045099	15.979049992620755	22.76737278362784	9.36	45.33151939724503	121.87918505146018	174.35008285432838	247.95397269936214	352.4931483675763	502.24155480240756	3.5642506539647676	0.15484587864512767	0.1570973771838413	14.2873	0
HD_192263_b	203.20622064878978	12.235303906799235	9.86530582368874	11.736679791520624	13.949805204010992	16.541730956595469	19.68687278692023	0.7401	0.0296981	0.0296981	14.70946801712359	20.956851850128515	29.86773910147271	42.35764796145949	60.60646454646723	7.79	38.01113281685405	386.97789113513204	551.3345774540109	785.762930175799	1114.3484769461595	1594.439840519419	4.018724309346965	0.17610082649048842	0.17628668269955483	2.2097	0
HD_181433_c	203.53484302500752	8.598496640554384	9.866788791098019	11.746775298567936	13.951080583072684	16.544336608330894	19.69975351790173	1.00831	0.0697642	0.0697642	7.667459104266371	11.126470815284293	16.12530636312836	23.41439893742685	33.93864456661312	8.38	39.14336326926322	195.8814589212148	284.24922863031543	411.9550548634264	598.1703405596903	867.0344531498898	18.98984592387477	1.4628541762976397	1.462850777608896	0.3186	0
HD_63765_b	204.61891548659236	14.613938771718388	9.842511065299693	11.762105931981408	13.938631675867356	16.541816142634019	19.685508691748595	0.975102	0.0320367	0.0320367	8.486372429327025	12.148011379754553	17.156774407420507	24.292981316414583	34.574650527585696	8.1	43.24139570132751	196.2557473385738	280.93476592804814	396.76735982168566	561.7991954794554	799.5729547306045	13.120504220442996	0.47010803782036703	0.4677029025629569	0.6145	0
HD_216770_b	205.6041469820227	15.32537125640253	9.86348391040938	11.760712162348394	13.958147204489485	16.557412537421008	19.648399891442143	1.03957	0.0430848	0.0430848	7.418244703865921	10.633354602800305	15.116406812842412	21.51949632358474	30.719551251674773	8.11	43.16601427536489	171.8538259414782	246.33626201779822	350.19232297917847	498.5286847728735	711.6605914946985	9.87616339315296	0.45946193625488974	0.4621326126913967	0.7807	0
HD_37124_c	205.97980621673193	17.52091197147735	9.860985891632314	11.730385265381063	13.925812045642757	16.528425209423244	19.676770248339498	0.772275	0.0300969	0.0300969	13.476120219380896	19.22933159373879	27.33427499480741	38.86749988323337	55.46286990582435	7.68	43.19324616930009	311.99600434197384	445.1930174075728	632.8367839654395	899.8513270081268	1284.063478082483	13.751380629386333	0.5688694717371376	0.5687222509844698	0.2341	0
HD_45364_c	209.2863702420408	9.449800215928493	9.885666194328207	11.773943404763244	13.941548039294964	16.540500167939094	19.615315366117379	1.02464	0.0335279	0.0335279	7.706157408514054	11.010159471546727	15.546561529870512	22.018559052094513	31.200255962076685	8.08	43.21725204157045	178.31206392071255	254.76306223625957	359.7304501201594	509.4854025173784	721.93983856413	13.444760546277468	0.5340198292838672	0.5431924719852823	0.5415	0
HD_170469_b	212.5163404639952	34.51361273475946	9.762321075335954	11.698623909296018	13.912849181019541	16.534137915221628	19.753543725734094	1.22117	0.0408713	0.0408713	5.287445265815625	7.655917184574211	10.90026466627071	15.482601237995526	22.219645551104524	8.05	43.87868306144983	120.50145758501527	174.47919240995665	248.41822738858076	352.8501804922665	506.3881593708512	21.53356875342717	0.8316437532656131	0.8555376411084197	0.2724	0
upsilon_And_b	212.7073482474641	8.148372973787286	9.849883745805155	11.733557264245262	13.935233293114612	16.530434830221129	19.644970458595274	1.383	0.0455489	0.0455489	4.204282894298368	6.003940120345536	8.524149579478273	12.072820479921306	17.167291120928564	4.1	41.78808213554522	100.60961593454363	143.6758954591636	203.98518294831183	288.9058282397719	410.8178754230492	3.6996129341223525	0.12858392740772429	0.12762702293967187	10.9168	0
HD_37124_b	214.32630606608416	9.24957575072813	9.892795976460109	11.725214157688621	13.917988749283158	16.532354285397339	19.659015080456904	0.772275	0.0300969	0.0300969	13.538110810776281	19.174744245964394	27.32501182552592	38.87964931248	55.435819692225984	7.68	43.19324616930009	313.43119611136314	443.9292238144625	632.6223252223948	900.1326077713045	1283.4372178219703	7.634310176776529	0.31613853282457605	0.3167306494698554	0.7013	0
HD_8535_b	216.81322105051723	16.61615164206086	9.858871092705026	11.720992757696685	13.899219290385552	16.504838488173384	19.61928731145575	1.0437	0.0359662	0.0359662	7.395978435859856	10.515109053750232	14.908554084470849	21.14631336109944	29.99105679539643	7.72	43.25460578897517	170.98707295917512	243.0980207067416	344.6697481698186	488.8800389088105	693.3610016402142	19.38004133779737	0.7675494215551915	0.7768518264301392	0.2292	0
GJ_832_b	217.38719785075824	19.017732866325197	9.861811715583412	11.706898277440201	13.912258816782706	16.519481124860977	19.612801928578296	0.471	0.064	0.071	30.452058476921373	46.71410072437339	72.36795314623389	114.31988960990064	182.66428062057972	8.66	36.36656702709993	837.3641222232734	1284.5342451368203	1989.9583343213603	3143.543615890684	5022.862908243731	14.929932060675842	2.493905032459839	2.6269980486370663	N/A	1
HD_96167_b	217.56771768605003	24.670419117203977	9.821564299135469	11.724619946022639	13.911895987895218	16.505921860629854	19.625265887722037	1.98284	0.113178	0.113178	1.9943967311569526	2.881317963423356	4.139962837059386	5.944935409145207	8.587452782355664	8.09	43.97113749473688	45.35695105444274	65.52748297148862	94.15182487728269	135.20085555796197	195.29748993606404	34.67204636096441	2.407762010372686	2.507144181886993	0.4327	0
HD_37124_d	218.2287762378226	23.906578673295172	9.851272224045982	11.714505548346468	13.910906236897812	16.490836860634101	19.643056961920873	0.772275	0.0300969	0.0300969	13.431607124651368	19.224860000607887	27.26354484371004	38.651005915117885	55.19775002794421	7.68	43.19324616930009	310.96544751475477	445.0894921223146	631.1992559403373	894.8391089574872	1277.9254842664827	17.706360334331762	0.7292224602848343	0.7348473189896367	0.131	0
HD_209458_b	218.81991513508083	7.5149962488701405	9.872238541175848	11.71711974421075	13.895845844396931	16.49245463278391	19.600897267912249	1.155	0.016	0.014	6.129725429603169	8.645488786172024	12.18924581715445	17.1745885927136	24.318104169456486	7.65	43.148950583758094	142.05966417895894	200.36382505734252	282.49228897220655	398.0302732826687	563.5850661594116	3.018595245117089	0.046440457175688454	0.0455863989758134	11.3458	0
HD_9446_b	222.08039575173242	20.768107853771216	9.865758198948697	11.715670802433394	13.896596939656662	16.498714670359444	19.625495291232078	0.919448	0.0491403	0.0491403	9.336932273153728	13.42633054256984	19.18012087184649	27.519813460232157	39.556476281684894	8.5125	45.25451162109255	206.3204736652578	296.68490635775635	423.82781704591156	608.1120417484635	874.089120945195	4.975141802959202	0.3269043265168854	0.34344323746199823	2.0792	0
HD_32963_b	222.4716280004017	9.53449834287436	9.835941259650342	11.695474542002197	13.895097671506286	16.49256239290709	19.579326192519584	0.988525	0.0324608	0.0324608	8.183351072597326	11.672334000101818	16.586119071257823	23.5174748473515	33.35841914696738	7.59	40.67340584068444	201.19660263148543	286.9770494711392	407.7878094651028	578.2027435683207	820.1530817859347	22.891340035032318	0.8664594687578706	0.8841149073050474	0.1399	0
HD_224693_b	227.10984362759865	16.043128291654114	9.81354420977015	11.698333159593092	13.882975872867307	16.480941259411047	19.606211750817668	1.17028	0.0400835	0.0400835	5.810617567111603	8.33441056346397	11.81980878367808	16.764632996520813	23.939469233508767	8.23	44.32972693970682	131.077224432595	188.00951728847016	266.6339181325048	378.1803803872402	540.0319579245099	5.545376201170741	0.23951087404816018	0.2485448427379895	2.8436	0
HD_159868_c	232.00612634327607	15.890830571457267	9.822506432834208	11.690227048046673	13.881562066601513	16.451635766868613	19.536964390988221	1.84825	0.0592143	0.0592143	2.3432958796107353	3.3420659174910203	4.739152385828964	6.689884936625831	9.491029232193949	7.24	42.66746730780179	54.919966603742175	78.32820011043682	111.0717997775885	156.79123601045282	222.44182350280968	22.03506721417781	0.7709854699712899	0.7809201042915888	0.7346	0
HD_207832_c	232.09956442703626	51.11476343276087	9.626466750505484	11.61379398842414	13.853598487137702	16.478208551638442	19.706562924736005	0.901	0.056	0.056	9.190673344858595	13.671315455607186	19.87622014792523	28.768564127993123	42.19297008526498	8.79	46.514354500038976	197.5878939661711	293.9160524219621	427.3136833041201	618.4878719099287	907.095681296182	16.93356216535743	1.2787688634208187	1.333643987307532	0.2626	0
HD_156411_b	232.86772717686048	16.0517093401627	9.828927588365747	11.700965796010356	13.877625375753088	16.472673971064872	19.549912091674376	1.85525	0.0593854	0.0593854	2.333949111498172	3.3181416352792947	4.6997421053455035	6.660083877284624	9.443651754385733	6.67	42.265338271028234	55.2213517500233	78.50739568204976	111.19613133599482	157.57791489983018	223.43726894667032	29.35046532158679	0.9859294930770304	0.986948944095225	0.5574	0
HD_109246_b	244.11017198955506	20.496914939238728	9.795997495570179	11.661046014201274	13.836248940847222	16.401516064819226	19.47571326690818	1.00892	0.0543294	0.0543294	7.709586346532956	11.065807255760022	15.806996363451688	22.598983745332106	32.38377774448665	8.757	46.34196266622645	166.3629657220285	238.78589984331134	341.0946678564321	487.6570271332512	698.8003071369184	7.042955894054603	0.4786353409054174	0.5013207177995262	1.3055	0
HD_163607_b	244.3555264135784	13.019135015566937	9.807275826780506	11.66850492261659	13.839599830817781	16.412773375823647	19.51133299332291	1.69594	0.0550561	0.0550561	2.7753387031123635	3.9459318277235127	5.592178977550821	7.913098392182313	11.245477984102118	8.15	44.11787975107665	62.90734547470256	89.4406496864169	126.75538827122242	179.36261753352284	254.8961565594658	17.89029942300922	0.609643363089198	0.6143802609884368	8.0475	0
HD_34445_b	251.23593823440797	24.475311499447624	9.804346234513877	11.652340059707924	13.827529255309041	16.389714550265694	19.48702749527277	1.39357	0.0468667	0.0468667	4.105869767166941	5.831907285389765	8.28047593609673	11.700280918499855	16.681551943053545	7.31	42.73549575882018	96.07633406989389	136.46518384395057	193.76108289062546	273.7836711788943	390.34417752391795	25.202816536233453	0.9005472889487827	0.8980524499775697	0.4259	0
55_Cnc_b	254.72079737872855	8.534106995078838	9.792820061625527	11.649468290861698	13.810340963169988	16.376859059367099	19.413633893125478	0.943	0.01	0.01	9.042557161098639	12.7998928551999	18.01025484743745	25.328954705264024	35.5587172208655	5.96	39.03206402319241	231.66997153226777	327.93276951980675	461.42204616020206	648.926858959184	911.0129866495636	4.2789886036958125	0.05124925700323768	0.05233633523825709	3.8738	0
HD_38529_b	255.29032474640954	10.339368911318669	9.76801021747568	11.638231751052427	13.81129405584486	16.37397004347842	19.46449527531927	2.02418	0.0666765	0.0666765	1.9300354461978502	2.759266102370602	3.906742344922298	5.532474291728363	7.87120323576035	5.95	42.000752193477624	45.9524019309723	65.69563539386073	93.016009021119	131.72321929480853	187.40624452394175	8.077440423197523	0.27847147085324764	0.281210039078692	9.7542	0
HD_134987_c	255.81885377121623	14.741033634628902	9.792038389604352	11.648261070767813	13.814146826829906	16.370610617085592	19.43572753923312	1.16572	0.0393222	0.0393222	5.874696854151293	8.324539335154602	11.789271963260497	16.68931574534691	23.68373590905393	6.47	42.17164895111517	139.30441422769988	197.3965814048272	279.55444609070105	395.7472890067198	561.6032689759844	34.43507095752285	1.386400324377476	1.420414897768616	0.0913	0
HD_155358_c	256.4878577382746	17.69666455759767	9.766489555164886	11.634480031398109	13.795615183761139	16.359862354233396	19.44971566122188	1.49875	0.0509971	0.0509971	3.532865818172604	5.028889915573958	7.113518347318193	10.079233414542237	14.352619249770909	7.28	42.70572242181403	82.72581794256267	117.75681642620351	166.57061264662315	236.0159913696666	336.0818746491831	20.235958118684287	0.8938533535188498	0.9342672947656965	0.7131	0
HD_197037_b	256.58097800542333	19.119751998593955	9.765901728036274	11.63561638602225	13.811818557839978	16.365101326947023	19.432695861128391	1.09866	0.0437076	0.0437076	6.5138735265772105	9.355900033721316	13.290493426786965	18.854316169431012	26.761288414778324	6.87	42.38032173641933	153.70042651138118	220.7604768059457	313.600578812167	444.88374313658505	631.4555274312874	19.11743929262044	0.8529204130849024	0.8798156742408025	0.208	0
HD_4208_b	256.6232476147434	13.067633830471024	9.80513949499014	11.659039713951062	13.817621523967547	16.370546613469287	19.453568070724256	0.876501	0.0321049	0.0321049	10.32332122548968	14.753497915691911	20.875410477193995	29.567784563465754	41.92911089360182	7.78	43.35182843678794	238.1288540238227	340.32008447358214	481.53471791006	682.0423873604099	967.1820637217043	15.007214982655883	0.6079769875041752	0.6176617467405272	0.2433	0
Kepler-68_d	257.3392884402933	12.064636386461785	9.758959142850776	11.623591560914081	13.795866286305492	16.362736992611932	19.433927428152256	1.243	0.019	0.019	5.159213508904045	7.3262684362038595	10.342232399046004	14.56453730995691	20.548684344342792	10.08	63.12097940119167	81.73532093208688	116.06709062035793	163.8477808354595	230.74003996968943	325.54444717559073	18.244886341476292	0.4014420846273161	0.4167152569216732	N/A	0
HD_155358_b	260.4456280004017	21.494795535803956	9.771803688285509	11.630359925290433	13.783976358564037	16.351527886766544	19.400614943478104	1.49875	0.0509971	0.0509971	3.534107565594379	5.026179033180723	7.108601259494183	10.056751623561292	14.251989908954709	7.28	42.70572242181403	82.75489478171575	117.69333822610521	166.4554737953132	235.48955627605343	333.7255313979845	16.040075197040707	0.7086850457671652	0.744569723805423	1.2591	0
GJ_179_b	261.958117254193	27.21400080345485	9.811714890035729	11.662207702225016	13.826985681373446	16.386705819087069	19.461074209704336	0.385	0.046	0.052	45.89742640998395	69.93026425821729	106.54811900230996	163.99825795054338	255.30187214888704	11.96	152.44202057281845	301.08119951125735	458.7335171460354	698.9419229812299	1075.8074272061012	1674.7473642081156	11.741004454658132	1.6806564982906114	1.785697951214802	N/A	1
GJ_849_b	264.06937300391684	52.58021582806066	9.729964535437658	11.618320693423469	13.81155310366932	16.380920899069629	19.521085069164329	0.507	0.054	0.061	27.06393644557702	40.735185972239165	61.570550356480226	93.23151566522607	141.74906235440784	10.42	57.10052456483516	473.97001431829403	713.3942513257674	1078.2834453047722	1632.7611064127045	2482.4476383480146	12.90690219528824	1.661283964576068	1.7568108602504537	N/A	1
HD_148156_b	269.3851736466807	21.89352825650296	9.775989934417249	11.618514802268633	13.767660047223573	16.317751260180064	19.397315384641175	0.965665	0.0348978	0.0348978	8.47502810840135	12.054302132457224	17.069997557156697	24.221898390010804	34.400959130643976	7.69	43.208335926306674	196.14335814403512	278.980939071948	395.0626005655523	560.5839213831816	796.164869420475	18.609097362882064	0.7717127185776036	0.7682204487271278	0.3745	0
HD_13908_b	274.9113688862107	11.123581400020086	9.739197563213045	11.589273227000158	13.756278362639841	16.301662207070741	19.334681408740312	1.67	0.1	0.1	2.7485057930927455	3.9734031623476618	5.709458463579299	8.197318026616577	11.82341620386016	7.51	42.9602639948808	63.977860876745574	92.4901942600059	132.90091662983372	190.81163066394052	275.21749413060064	7.040172123029273	0.4537866694520405	0.4545472630003582	5.0302	0
HD_179949_b	286.69441975494624	10.59902508285628	9.733500139572362	11.572761922783563	13.741546035269853	16.277826353748523	19.311526747760919	1.22645	0.0409947	0.0409947	5.201112781280989	7.437128047297	10.550582522222928	14.900668359650522	21.042688992768344	6.25	42.08834623781336	123.57607856324282	176.7027862124759	250.67705113925305	354.033115852467	499.96473783669353	2.970992614582751	0.10700772572829198	0.10726901317429016	12.9038	0
HD_285507_b	291.43783268052624	10.487948177161796	9.728127122924757	11.564729821479368	13.728442752096198	16.278178826656418	19.344716445308745	0.656	0.054	0.054	17.251804319891306	25.256477547011293	36.91426422521616	54.113949411262524	79.74758180690478	10.47	58.464167404897715	295.08338330404536	431.9992684082162	631.3998105807923	925.5917224732297	1364.0420337231055	2.218252543470939	0.20219974564924792	0.20400510498568458	5.1921	0
